Epoch: 1	Perplexity: 137.51578663863867
Epoch: 2	Perplexity: 84.78277205995066
Epoch: 3	Perplexity: 62.6516282773361
Epoch: 4	Perplexity: 58.6161617769848
Epoch: 5	Perplexity: 59.6029356413362
Epoch: 6	Perplexity: 46.83216997981813
Epoch: 7	Perplexity: 46.178172502232634
Epoch: 8	Perplexity: 46.311318772179
Epoch: 9	Perplexity: 45.74276421191868
Epoch: 10	Perplexity: 45.979372637735246

